a,b,c,d
0.894817226162326,9,Cp3rfckL,true
0.7698023141941053,8,Gsvrffce,true
0.7551512452844777,1,fNttT4M1,true
0.4368641885832294,8,fTDO7JcD,false
0.28799957898199535,4,35vMeQNL,false
0.3351096327841141,10,dALEJbpM,true
0.2132307739338566,6,ZQxztcha,false
0.5842084229997193,8,XMsLWCSY,true
0.752631941278028,3,xUb9IZal,true
0.5723936008140806,6,dvFgCiaF,true
0.9130427389160167,3,ksTBQSjH,false
0.14530745526985878,2,uwxeFAB6,false
0.3777141999635252,6,pB0lznoV,false
0.6931006418410184,8,SFzC2qI2,true
0.397778606255603,9,nww0xKeW,true
0.5711756899587532,3,LjziVbYw,false
0.4943699405663715,2,uak32pGv,false
0.5838376577747073,8,arbHKbdt,true
0.5365833786650007,7,CVAACaKE,true
0.24932882554635927,1,DBJ2Yjib,false
0.4565122756437183,10,4BK89aR4,true
0.972456278909231,3,p3LUoZ6l,true
0.4318856888186935,6,86b37TuH,true
0.9209982374825207,6,wi63cake,false
0.20964323598683743,5,gf1b25Bi,true
0.21597465014067674,7,breu2l9i,true
0.8846940748473866,6,Wd4HIeti,false
0.925826149296487,7,XdEsef1o,false
0.48263010946199536,5,RFPj59el,true
0.5443665194248204,9,pN8KeSTr,true
0.25159267419625864,9,Wth05bYN,true
0.9841527533312582,4,sLazm7mq,true
0.7178048444678635,8,ScMkaAys,false
0.6895058403732133,9,wvHmyEfD,false
0.546005318419343,4,9hvNCpBV,false
0.5324767276956579,4,zbn3yQos,false
0.5329535666614913,9,pu2B939m,true
0.5960997091173235,8,B8OyMKji,true
0.4326438682204672,3,OMGPW7SB,false
0.8799773915212563,3,geH76zqM,false
0.19335226510469927,8,MaAds6c4,true
0.2034875535637526,4,kVpPkG30,false
0.7801893538394682,9,eS3iNHV1,true
0.6523981901658709,10,i1Jiq7Lq,false
0.5219655500099649,7,WnTLYQiZ,false
0.38143228681682473,3,s3bZpmCp,true
0.07807447163511672,4,gc576fEm,true
0.13913135591287107,9,kgxhFBBh,true
0.41551698458880826,1,sisy5XAq,true
0.4853349500013793,5,bm8L1gGU,true
0.7260991843974984,9,J0xYWXD9,false
0.8654561847404669,10,32UoKHIw,true
0.22660339079480396,4,PzYN1HG4,false
0.9367031808733828,3,NsZYkwck,true
0.5358191687286418,4,SY34FvWa,false
0.7281350468587335,4,D9QVV509,false
0.5477385950541205,10,jXryAGwj,true
0.007246159019660858,6,4IX5v6Sm,false
0.7142423709897141,1,sfDFQfCI,true
0.12902731425446623,6,JL9EXjbQ,true
0.5650611452249574,8,vCICsz50,false
0.8147693407375494,5,Kf13THRd,false
0.023645320758881372,3,uK348pTc,true
0.25999185952005077,1,ex7ZNyKj,false
0.03527263768456246,8,50ZszZto,true
0.641871877265378,5,j2wTKJKW,true
0.05962250745053099,2,g5mRqwuh,true
0.1858590107394713,6,Gm65IELc,false
0.18983945504255395,1,etDSfuhc,false
0.2896259568117343,1,4Q6wTvRv,true
0.8291420339066538,6,qPOyEdgG,true
0.20746123241239478,7,k0smjKPS,false
0.48026274479944076,4,5dPNdeKw,false
0.18614418912313946,1,IAeuIvOv,false
0.04003021418515185,8,Vwj0an62,false
0.6660082091358874,3,WbDlZtEb,true
0.3820619806393686,6,324URsMF,true
0.7182166246346988,9,FQlfgtRK,true
0.9753920338878281,6,RLRlOlLO,false
0.06355998327415113,4,Qcp3iakO,true
0.7382681055242899,2,FP7g86kx,true
0.35798596856833886,3,EDtStEwI,false
0.052904326282793734,6,UN6RFnLe,true
0.868167104803115,2,FJOUQQ0K,true
0.724059588553815,7,P6NaW8tJ,true
0.6436172782737799,5,NMsCoap7,true
0.10502122807978576,3,UZGtotL1,false
0.9386443452108599,8,Z1KuBNrJ,true
0.34449412968785253,1,26DJ9Yxt,true
0.6869575125732903,5,cufK5orl,true
0.9142390314952566,8,NrlXRMAF,true
0.5842695143661802,4,bNMIyMKw,true
0.8557082324539875,7,Qcr7huew,false
0.3969364642799833,5,hbcmxOSc,false
0.5487220154124479,4,bf9M2pNO,true
0.8370561868116368,4,wbDWcueF,false
0.8252584662044224,9,tJ7jwAyg,true
0.0917508721838991,7,JeMT0yr7,false
0.055274483546066344,2,lKIzlhmx,false
0.08401558722455049,10,idBj31UL,false
0.8168715796880248,10,yNVb2HoK,false
0.6002437989950571,10,CGOde3W2,true
0.9767446273961766,3,kb3f8CBd,false
0.8438495478189285,10,xazp9LSe,true
0.6811308170643926,5,FAuTM8VG,false
0.6858249271513028,1,LdhZPQQt,false
0.06406932666478604,3,fqyJ9kqF,true
0.19999252163149284,7,LbwqmKXO,true
0.4303857233099069,10,d0JNP8QV,true
0.9603350475382659,8,t7hweSEk,true
0.6600708956122734,4,4W78PEIi,false
0.2397667146278306,1,IYdjfE5h,false
0.1493316499105526,2,JJ0g9T2Y,true
0.8933978357262533,2,ucPdC7kt,true
0.2445564110494871,4,LkSs31fb,false
0.4522536890641031,10,QiewrcPN,true
0.5244844785325482,9,QstlA4lo,false
0.9269791006847863,2,Rd15r4Ql,false
0.4768187474636092,2,FIrqjDF4,true
0.008560627220363104,4,q7dG353N,false
0.7008255400492449,10,yFshuqKz,false
0.4830281363713149,7,BBRZkEHL,true
0.26027627486251137,4,eI9uQFgl,false
0.34200315499310485,1,FvLS0MpA,false
0.028826754148453926,3,2JB8fT9f,false
0.620071228695791,8,EFrEonSA,false
0.8742009551307979,2,hbzq18LF,true
0.5588629199401582,1,ofFMexIH,true
0.28437372093659685,6,gjn1PfzX,true
0.07019099162505893,10,jxLZhiMa,false
0.9600892764402522,3,cLZ9n1lg,true
0.8047436709724323,1,f0Ju25XG,true
0.8407647272474938,8,kjySrQRu,true
0.7223507205050683,5,GYKzzLjH,true
0.8976587108753065,5,JGKBgE5r,false
0.5886746674167467,5,G3NCCfkx,false
0.11643768644778762,6,ka4sMZAb,false
0.3768480932766365,7,lVHUIiaB,true
0.4713876749907364,1,1fP5Hveb,true
0.9442047981660731,5,0v06oPK2,false
0.812913347190005,1,ohqczLD5,true
0.9345560872944587,9,KVEMyphC,false
0.8949265453418314,4,LTRVFDci,true
0.6010870674557056,6,tmUySa3O,false
0.2907008407040266,6,rKCwWI4Q,true
0.9862377376073324,5,bPpP54La,false
0.828130730242552,1,Z57srVfi,false
0.4396923758586353,7,iBV0UoPc,false
0.9121039553751591,1,z7BSKi74,false
0.4989867804930057,5,IYnucJ9P,false
0.5442147195281386,10,YbWQkHFJ,false
0.911222669534844,3,L8DoRq04,true
0.9114703334729739,8,FrG5jhdH,false
0.9931830562720159,7,LqPOWKhX,true
0.9272739981314944,4,pNBIfxon,true
0.8529431313679647,1,hJXa73Ww,false
0.5722236713873812,7,bQxmhByk,true
0.344549925824688,8,Oosp5giZ,true
0.9122841877422478,2,sQodFanX,true
0.37270449184803445,8,fTzvf14r,true
0.8886601463860275,5,3B8shkaJ,true
0.4348841778144499,10,TQ6HRULV,true
0.8416157617751536,3,BaOkyIpk,false
0.14731856785604847,9,QABCHyC5,false
0.24014882763302148,1,EzFuWsRd,false
0.7966465913654468,2,TGzhLbwS,false
0.21897871987517048,4,XGWZTs7G,false
0.3774413750598351,8,riVoPpDx,true
0.20285827007983004,3,15WLVrZt,false
0.6986480765901282,1,truMqKlc,false
0.5364746715477788,6,AaplUWA6,true
0.2143264817117878,10,QtpmarW6,true
0.22032243220778347,4,x5YvrCxX,true
0.7496481334936536,1,7WHZ985W,false
0.6714586407000129,6,DilTzfaz,true
0.1670336712936502,5,tXy9S3FU,false
0.04716715913763436,9,cRE2xKmJ,true
0.9591514745173109,10,d6wACVxz,true
0.2725627895080005,9,QzuonAUi,true
0.6549390609641179,5,EVnMcOqU,true
0.9295873134643999,2,2IKuHL17,false
0.4912960638544843,10,1XusYsuY,true
0.01358360702677297,2,yvaPEVQ7,false
0.3278303461139691,2,X5HWThgG,false
0.39560737731707585,3,TbtaNoki,false
0.36982215400443463,7,XALRZgxw,true
0.6965741327867738,4,cC6VQbgZ,false
0.5113167492938719,1,vTzpHbh9,true
0.438189348995186,10,vroW6rwA,true
0.1459487837822797,5,3lcDSU96,false
0.12200587881753489,8,tA316siC,true
0.41490843151889933,6,dxLNiDaG,true
0.9496030939028188,1,fbtAERSf,false
0.6504422943283572,2,tL0Ahp95,true
0.2042893188005892,8,h9ZL4dae,true
0.634460240832829,3,IocAUoup,false
0.6614103748671696,4,DuTskPqc,true
0.768725936688744,5,cG5Kelqr,true
0.9256648056209793,8,i2UC5GKX,false
0.44221538862531573,6,KtpXD8Gg,true
0.5536651614280683,1,2Qth25AK,true
0.737790452971004,8,6G6lto7B,true
0.6400666519878984,6,Tvh6yfn1,true
0.16940508797031195,2,KODEjN2P,false
0.2798232612927529,3,k9MbynP1,true
0.2796411339099192,1,RB1kiB9T,true
0.2308350559555734,8,Z2Xdz4wF,false
0.7224545754132417,8,Ewx2I4Dg,true
0.5009228981457072,4,sUhB2Oh8,false
0.10108168148474772,3,Sg4PWOMg,false
0.7862581079458786,2,vZRusKxb,false
0.46958016347491705,8,zyW0wgLl,true
0.8874032309981605,1,4sY2C9cv,true
0.5270568205017199,2,X2gfelMU,true
0.9711444511255463,4,VruiDfZ3,true
0.37971611722123555,5,XOcfJrGP,true
0.7622575694362941,9,Tk3z106h,true
0.2493381377206465,4,YtoVGRbi,true
0.8710659254127266,6,ZTD4bm7Z,true
0.19155038065977648,9,NCdscZew,true
0.35559290325822457,1,laRud27p,false
0.8817462097033262,4,jNOg7xzh,true
0.9322863563112873,2,WlsI9sGW,false
0.6186522843946425,9,EcL3cjYj,false
0.4027197976220793,9,OOFGnQmN,false
0.39011034365633335,1,QoS7ptBu,false
0.8440812153663284,5,3oJdWR9z,true
0.060178446797671814,1,zYIdqBoA,false
0.590940892318573,7,8wy1KN2S,false
0.6086096961078447,6,MSMtSY01,false
0.6355061257730035,8,yNYAD8Tr,true
0.7754801128979061,7,aHPvapZ9,false
0.9856629741142557,1,pVA0e36R,true
0.3121107599244275,8,C8giLOMg,false
0.04418417625553839,2,aCBDN5oE,false
0.501074438235785,5,jyClfIy0,true
0.843936569820938,3,C0JWuIEd,false
0.24547667803706363,1,HbrbZVpE,false
0.9368683910303996,5,jv2e5asL,false
0.6717443627349542,1,wWUGxNBZ,true
0.4501439551053179,9,Qe9IF1Uh,false
0.9645851639487373,5,wtN7Sd0e,false
0.02157012065717523,8,jidptwFX,true
0.6659912962960719,6,itZ32U5y,false
0.047816081842317004,1,OCSPj4ah,true
0.5212003220615196,4,IOGX1MXT,false
0.5408249256057513,2,cyOaTLQX,false
0.41462364273664765,7,jxUg6Ohy,true
0.9669399922919795,6,bEeyzUWM,false
0.9259335778665583,8,BgIiA9Dg,true
0.010262528349321842,2,P9ysgUMT,true
0.5982352998943845,6,9AZC6asB,false
0.39115529325864795,7,BiRKsO1U,false
0.04249369695269323,3,3PmReLLi,true
0.23972689312479156,4,NCbrrxls,true
0.5630960156000842,5,xDx8Fiqi,false
0.9627872870955645,8,4MFfG2Ei,true
0.5905770855551797,5,uyUkDe5Y,true
0.3721999679836272,6,4gIGbV8U,false
0.9342510293778261,1,mhPfHr5T,true
0.8206472899892732,9,S2fVjIAr,false
0.8947647854911436,1,m200aLnS,false
0.8766917786194661,6,c63r9l6Q,false
0.14079846740271895,2,Puoy1phJ,true
0.23268826078896887,2,fgYnIR7N,false
0.8002583532180294,4,wbjN7cEs,false
0.04656959827069507,4,U4VNJlST,true
0.7660599791975304,7,67ONFGkj,true
0.9493566981747794,3,qej1GSuU,true
0.6727527244977822,6,pzC5rEKt,false
0.31550717958938046,10,pCs7gup9,false
0.23026494203611225,8,WyvhvyAY,false
0.8669840900864598,8,ADtlGpF2,false
0.09053206462065111,1,0cMQsGTT,false
0.6440276185528218,6,fFzUdhlu,false
0.4716579994273069,7,I0JOCxRd,false
0.6887438394297303,5,CUbdk9Kc,false
0.7216829849559205,9,rxYLQ8Ug,true
0.6051764445782375,4,GcFKLGUS,true
0.40470754862956504,2,wLV5GKHn,false
0.4339773494574073,10,DA98vQOu,false
0.5958531375283878,9,R5cF7Q6w,false
0.6313827584918554,8,eFzl1Pse,false
0.4241245237704554,1,e39tEs9k,false
0.9391003299151606,2,wYj3ZDmo,true
0.9372810444075466,2,LFDEqRkI,false
0.8073792296882929,6,XWZVipl5,false
0.5498759622785112,3,wyNVD1DO,true
0.2933538448413797,6,CgltPkVw,false
0.278206493033923,4,3zlc8xq0,true
0.529479168255433,5,3Ng0LSo1,false
0.49900484503738407,1,141ysQnH,true
0.8855645795280711,1,GqwuKfNu,true
0.7140473045951512,10,OnO83j83,false
0.796580291880929,7,ZcuwDmPk,true
0.9780542664485599,9,L1EP3qeQ,false
0.598443954241276,2,JicaddhL,true
0.35650140639923467,4,pi83vioa,true
0.9611327881825973,2,G2pWMafs,false
0.5496355199120426,9,TdL5YQ4S,false
0.9170200389042154,9,r20qAmIq,false
0.8709296848116337,3,WyiSTnxe,true
0.5609159366705969,8,gT3ykUTf,true
0.1333785585155276,8,763Okege,false
0.4287015370905356,7,esZUYKCu,false
0.7810481207503117,10,iSB77XeI,true
0.8381304075266427,4,p2Lw6gfL,true
0.07004802048996184,10,6gGo2Tgw,false
0.6572149600269905,5,hIeyO9Zi,true
0.8432088258974395,1,LBxfDmjG,false
0.6817819150370279,6,Tyo2o0QE,true
0.6909514310502245,2,zUAuHS7N,true
0.6949539942030363,6,QFDcz63f,true
0.9335022076366992,3,hrmBtZLP,true
0.20099965426222766,5,7WyyR0bQ,true
0.26996386072431755,4,nKApJXK8,true
0.34609900316472064,6,kHkTofgI,true
0.9816544438137993,8,5K3tLOm2,false
0.5418558031729543,8,Bq6Q7KO5,true
0.08757216616136065,1,AAmJ7lq0,true
0.06550728977622677,1,xFrsl2Ic,true
0.9197915139860844,7,KrfebBUY,false
0.24417186864040574,9,nYKFOmO4,true
0.9459533765180745,10,6er7WHNN,true
0.8699410544905943,3,WeZ6zeKF,false
0.6872606729986994,7,H5AQDgUI,true
0.6689605493759003,1,mB1oPKLk,true
0.5638355897590244,6,zWIMuoY1,true
0.9259661991822197,2,1IvSpzaq,false
0.2947370200148838,10,EgLaqpuH,false
0.687595879875887,4,vgw3hpEQ,false
0.8412386431484737,6,QjFbsSAE,false
0.9070440324667526,5,c64pTxH6,false
0.3672910830342071,10,E9cPTqNB,false
0.26618872524373716,9,GXdVNljt,true
0.9131116707811426,4,5U42lF0n,true
0.28305608454356723,4,zMIQNnY8,true
0.9856579839493935,7,49iK1Fej,true
0.6125127292738324,6,5MtrZUnh,true
0.10604270281826333,9,pcMHKJTc,true
0.1541487050483321,6,aZlF4yzr,false
0.18020690210805546,1,Cx14yPkd,false
0.5884744061360276,5,bnytvot1,true
0.267258377460585,4,8Tix9ijp,true
0.7799843506574335,3,Hg8QSUSW,false
0.48903972423938225,10,stHpKPsy,true
0.11740899355062484,6,pvDFkrhX,true
0.07925305538592675,1,YL2OJNxP,false
0.6029668248981583,9,BYcsTweW,false
0.15464893226071275,3,YrG1HRog,false
0.13136800978113272,6,sBG3qP6V,false
0.5533243575552578,9,S745MSmI,false
0.10599126795636526,5,alJeeNJ3,false
0.9662980738283595,4,WegePlVB,false
0.1168168154384952,5,zPZKhFYg,false
0.8821378575537802,10,zeyrScZO,false
0.9245746160761494,6,WDgUJ3cE,true
0.5342571607308195,8,l9h5HTly,false
0.6072756187707589,4,ul1w0FuZ,false
0.3675827673779972,9,3iKHlySl,true
0.7320115536290659,6,vvDdHxws,false
0.10562565639627519,8,AZGuJgBP,true
0.6344796252434548,9,OpVKtA8F,false
0.32769104805018623,10,bWN7PMej,false
0.9414260942295838,8,LA7lMvsq,false
0.5052619418457818,1,luGIcibr,false
0.45554822054333055,10,N9QDSmmp,false
0.489947269013268,6,Rxkxn8a1,true
0.8318583321267137,8,3xFehoRv,false
0.8473682566840282,3,cCzq01cq,true
0.8432500530398388,9,A7CGMD9b,true
0.1647159965844891,10,T2m8KUi0,true
0.36344419547910545,8,g8qVrGDn,false
0.6265076571733676,1,zVpk2q2w,false
0.30213740777720566,3,WEGt1tN9,true
0.10284328246339869,9,jQ35llbK,false
0.09347222376340625,4,ARjKDhtV,false
0.032473499491465496,7,E7Y8J9iG,false
0.5627040563981303,7,U0FyYGhw,true
0.5433735501829644,6,SVXTFeFc,false
0.6653859462063265,8,p0hC16lb,false
0.9375562459545856,5,3nlELOST,false
0.5113120275159311,5,1L0q1DIg,false
0.2783692138465843,3,AevbtUUc,true
0.38141769632541345,9,43dG6oHf,true
0.006148365929231403,10,GbjkjQ0F,true
0.5467891057913215,10,UVbpXRcL,true
0.38682965571860417,9,R2pK0RKT,false
0.195980094448297,3,OrcUjiFe,true
0.45909108215005423,2,xyAPCbMo,true
0.2791506404122217,7,NAx890ji,false
0.15393703867957842,2,kBowL3gl,true
0.1939291657952602,2,8HTqVulq,false
0.15642976162285405,3,l4kdDArZ,false
0.634100494889996,10,UVTdThf5,false
0.3762954559698335,5,9owaeqDm,false
0.742419587383081,6,3zBGpEL7,false
0.06824916767227651,2,UJb0MKK7,false
0.7008857693157742,3,vVdHHz4D,true
0.6941780070909829,2,8z4daOxG,false
0.7526603218384791,7,gTGyQvv7,false
0.02514981314408704,6,QGsJWbGS,true
0.6823928280541844,2,x10ezshb,true
0.9311176895052407,6,2PcEE39Z,true
0.7937720869144216,3,Dy9Bhw5S,false
0.385640475984387,9,Lr5jqwzF,true
0.4864360953866096,1,ZRZiYyug,false
0.2960878386656409,2,Bp9tcYKt,true
0.7284433988318895,4,8OYIA1Wb,false
0.170864184793583,8,Tcr7TDDm,true
0.6211364819541474,4,uavtQRlZ,false
0.579875839263565,3,SwFRPF70,true
0.7834518840304361,10,XY9FW9bl,false
0.8536384706910587,3,J1rJze3v,true
0.5104855515464188,8,cbln8Ftd,true
0.3414717750649705,4,24cjOXZF,false
0.2774640419098613,2,OcxCGWIn,false
0.7158106368664463,7,HwbL5mFt,true
0.361946571780535,9,Lih4vnb3,false
0.4019020147481749,10,OUBn2ltV,false
0.23457326614181362,1,CUs6CNIh,true
0.3390018294676971,1,JgdNGaCJ,false
0.03932971966913956,8,OnNYfymY,true
0.17139189902909813,9,P0EEoiNU,true
0.4212274579784505,4,FYGvVMtj,true
0.21548958184516298,9,lHJR4vbT,true
0.23099945580469683,7,YSejEG5f,true
0.15969960701298946,10,ZN4BvuWi,false
0.13771438439015293,10,JHjir0rr,false
0.728272889244056,4,AGmxOXCD,true
0.5009744527133224,9,F5HKTooT,false
0.43246303375693973,5,H7xdd4sd,false
0.20201880272604256,2,Xt8GNXGg,false
0.9415694624078759,3,bsOxTeSn,false
0.8190880750625673,5,luOU5a7o,false
0.22760374248895676,6,QKDtG9I5,true
0.5308527071108622,3,qyVXYOpB,false
0.9235401766663851,4,Y81IL1jl,true
0.41880478358555506,10,KpRKG7Ob,false
0.017695399224759933,3,7AxELjtN,true
0.7072248793955507,4,rx4vxsWP,false
0.9139152836089015,4,XJdhZNuJ,false
0.027706121576680287,5,2ksUKbkg,true
0.5620935891873478,1,IG6PlDiW,false
0.2279727499320816,10,du4TqEw8,false
0.27894624892133035,6,grWgtdrz,false
0.8745382624610922,5,lRK2RXEz,false
0.018352466109188947,8,cGOrOcjR,false
0.5556522166215527,9,RfZ1bbK1,false
0.8100931026587743,3,BvmpiZWE,false
0.9335354862117715,4,pQ7E1rK5,false
0.2758497954744388,7,aBxDf2Sv,true
0.9702953163910568,1,AifkaP7d,false
0.9950763400907938,10,dvZi43mH,false
0.6690512919788856,2,tELiLV4g,true
0.29619703189794233,5,9al1olew,false
0.057052123086089424,9,UjxcGoXX,true
0.27200080569052254,8,56FsRkEv,true
0.1503153325020936,6,ryKFyUYk,true
0.8380777168519973,2,0UxFZcbj,false
0.0584873518712985,7,Ybienqd7,true
0.6594203518680446,2,sneOX6Tu,false
0.5359526021914707,1,VA8YdEs8,false
0.8533074996274452,3,UmAxMktg,true
0.36328866499986945,6,FGhCg9SA,true
0.5614453647224111,1,Xfe8tvT7,true
0.3446698858270292,1,OHOTZbvU,true
0.3337730324958066,5,UteHJ1Zd,false
0.455760541877533,9,o3GCioTc,true
0.7504102583253265,3,WzENvpOF,false
0.9161424158752609,4,gHyK0Uld,true
0.42692344672659055,10,vE3lkM0s,true
0.834904481575238,5,2OuLDLkc,true
0.9215950522297696,6,lIJHZNRh,true
0.9335088471444217,4,VkFpt90A,false
0.7474302000290385,7,FNjStrMn,true
0.030771398654717563,6,idVeEnXy,true
0.4396655176759412,10,lP74Q5Aj,false
0.39167038654854425,9,6gUfTjgW,false
0.19462909745355006,3,LMQVVWel,false
0.6596686606497821,1,aF0Ka09w,false
0.20951120545914725,2,gGMCtC07,false
0.8270341237278258,2,rAkOVmSd,true
0.5976729260143554,6,e5wV8sIQ,false
0.09740993786742269,1,lzonr8wF,true
0.7422655504499169,2,XT3FWiX0,true
0.20611729656370104,10,fK8ji0y1,false
0.3226360816057585,10,Az4DYHUl,true
0.490800928259044,5,yl1vk7JA,true
0.42899605016262154,9,Ef6ZfE0I,false
0.14361292610442833,9,bmYt8LZl,true
0.47145538120049824,10,oQHO42tj,true
0.2808223336164435,5,kAfUHc6O,true
0.9254474025697577,5,F1mLfu3g,true
0.4630464041802116,10,KeQitSTy,false
0.7718144100537954,1,AWl5ESYe,true
0.8789387415451559,2,JAhhWTFv,false
0.46022675356966714,9,viTYnk0W,false
0.31482629526050254,8,LYGd5phf,true
0.5099652147770235,8,VtudVzq7,true
0.3592734995262754,1,j4HULZuw,true
0.9092538256696263,6,t6i2J5Qa,false
0.3538258042510307,7,IvVIZPT0,true
0.15209651421226122,9,hRg7B6f3,false
0.5360100969949624,8,naYpxiFm,false
0.6820824162899968,1,ZHSGBETz,true
0.20909857813336186,1,kkno9K8F,true
0.3696533652079905,3,uOlAxVWd,true
0.3523975336334555,3,Uo75pMjr,true
0.2615967218918074,8,2Yk8XOFv,true
0.0834207243804852,7,ri34Dxj5,false
0.17441134953285808,1,2mKQY6WS,true
0.7703243899618066,2,VWr8nvIg,false
0.36488292198274985,4,TF7g0GTW,true
0.07322977693129373,5,xwVb20MK,false
0.20662388195090098,7,A671vSKL,false
0.9284806037137758,4,uUwaRMWF,true
0.5554205798155816,1,er5GaltA,false
0.6948014333965549,3,ISKqkzSm,false
0.06962393799982514,3,9oiBdOZJ,false
0.9613540491363919,3,0ApZTu8j,false
0.010768421879546297,7,xFUZ3kkY,false
0.5523318325883146,2,Vj4ya5Io,true
0.717677817986268,2,NpEdZvA5,false
0.41444290490728064,4,W07Sxej2,true
0.31547674053605346,3,jjQTXEsq,true
0.26463640618419193,10,9xTgbW1B,true
0.890382322723785,2,Iye2ftrz,true
0.7727336791162653,10,PyE8soja,false
0.8797536737953007,8,3CkGPHLa,true
0.8146291278670665,7,t3U8VsZV,false
0.015026528100584802,8,2y5bxMiw,true
0.6386700263250216,5,2BIITUMj,true
0.35120115986311684,1,3lxuXJNY,false
0.6019263946999591,7,NxxKFaEb,false
0.4712074976137821,4,SzrscBXI,false
0.10333462185227438,6,LmZo6Hfi,false
0.4597297688903905,7,EnhV81Yj,true
0.5852900205518681,9,dFbgfzuj,true
0.15605887197467672,5,LFyhx5jK,true
0.4677936232233675,7,aEmNeTGe,false
0.3957120740130431,7,GwNZEAtt,false
0.2215302515449178,9,Ao0LnPhQ,false
0.3046329422146985,10,gufUGzO6,true
0.922919184648104,4,Q2m8N0CH,true
0.993995008851732,1,XyyyHBti,false
0.44120983955856796,8,vMNRf30F,true
0.039847513066835205,10,SgiqDKRX,true
0.2682030073759605,4,lZVrDfPz,false
0.8173359819865917,3,uroxuKQd,false
0.42644837549045334,6,B8ssF7Hx,true
0.6144351288902599,5,5o81aHTQ,true
0.6209519695240895,10,wpU8uLeq,false
0.9131410515932747,1,DV4X538c,false
0.3992647496592592,6,KBtvolVH,true
0.2875294857010817,5,Ykx9XRRn,false
0.8018616433860328,10,eJIg5gCO,false
0.6828198375808834,3,uK2O0Wm7,true
0.9283348187734852,9,wM9xkEHQ,true
0.6197442878545341,3,8t8a74dz,true
0.7757393964886345,6,TbIyVdgF,true
0.12136887049126743,1,stY0Q0dx,true
0.08195928000516894,3,zlXQgLWk,true
0.7035426210292843,1,2MP5irEr,false
0.29546373560438677,1,wHlHVib0,true
0.41874672793497014,1,El7F4J7X,false
0.8414254170341224,9,Tm8qqgFl,false
0.05329240060650564,4,7LwZmb4F,true
0.08762077808127677,5,blu9fw0h,true
0.8958358006356386,5,QBlFLvJZ,false
0.29029036414436127,6,m0WieSec,true
0.587960459634914,5,NETe0fJV,false
0.6751810667358245,10,oAiloTj5,true
0.8466981318189692,1,TWVikc9k,true
0.7486327711318623,7,xSVz3RE3,true
0.6291812876217675,10,VcQ4REsa,true
0.9563026816664686,1,3Yqs1EuB,false
0.2824905603717438,3,WGnk3lJI,false
0.7422857599268837,8,quv463dB,true
0.933532872225797,5,t3aYX6aF,true
0.6683242559606157,4,qkpKxObW,true
0.15471991791610362,1,iFcsiwA7,false
0.8907554010441985,4,nsqM2Hjj,false
0.9537533985615578,7,BSCo925D,false
0.1561147552331683,7,u77Ik2YH,true
0.2639984514664728,9,rmT14yCM,false
0.6991099591016987,6,7rwodAWy,false
0.5225780565665625,8,CguUcPTe,true
0.5808626566140334,2,S47I2H6Z,false
0.38661309999591587,6,fPgQVYuz,true
0.2119493815496576,9,qhCimsVG,false
0.6389223676708551,8,DmYRo77y,true
0.33971617464873183,2,BELkHJmd,false
0.7307953667079543,10,PCmnRD92,true
0.6867555544866961,9,5qjt23aD,true
0.3360477278620988,4,7BtAJClI,true
0.5443039281398265,6,JdtLGDM7,false
0.2761576002506303,7,tjnr8j6v,false
0.861504293423776,10,0AZJkFw8,true
0.21853057831044165,7,6p2AGzNs,false
0.6717051229975817,5,sJTt4Po8,false
0.618603461592256,6,6mW1q1kH,false
0.49732879248696493,2,owceO97i,false
0.9543211021243825,8,3MFe3wGH,false
0.7695768631768791,7,fq3WdljE,true
0.14397365910986726,4,zu51M9LQ,true
0.3411623787562983,2,1w0AMxAv,false
0.9431863952806023,3,msBCfnOh,false
0.04593813112586154,5,BkesqIVS,false
0.8921788847516794,7,N5jHkWIO,false
0.638433910361784,6,opzwOQrS,false
0.07630581211688003,6,tXxIzVja,true
0.4971023656072193,2,VXYG9a4a,true
0.972516720353356,6,YUeigPuO,true
0.7030331856249468,1,PNhBUqet,false
0.35432650966565205,9,CCC56kRo,true
0.9968371314790978,8,jJnq9hnR,false
0.3618477578424062,10,8k1TOMJx,false
0.3735343721436646,7,TT4pT3S5,true
0.45129570782575357,3,0J50kflQ,false
0.19488428627482057,8,iBpn9Pgd,false
0.4147943166159651,6,3A4j6JRp,false
0.8469072807672227,6,LBHA6ScH,true
0.9532400067980309,3,GuSldl1G,false
0.3642681109625412,2,qwH4oCCq,false
0.8148337051721442,10,WstRMyGA,false
0.11979129746514183,5,gHSt0QLc,true
0.15524463015802037,7,4Xdy916T,true
0.2805987633517846,4,cPaWpgPs,true
0.38813468660241335,2,69SMZ5kj,false
0.32921554070085546,9,us88OYrf,false
0.31873398559882316,4,l7Wj808Z,true
0.14707749796307312,6,rssVZtqQ,true
0.39082080194403357,4,smuFFziQ,true
0.036939825773997015,5,nR3FYCAe,true
0.009073046264649776,1,VyERnwpK,false
0.5907872696404968,9,6vCeEVNE,false
0.33143198816232244,6,eOkfbDfp,false
0.2898736979903964,9,rGlF0x8u,false
0.43905073310068765,6,LjrlMZLi,true
0.9799328267757257,7,HmUrliJ3,true
0.29577279425496683,1,Mw3zj9Ig,false
0.8634548737219416,10,PwY7r0kO,false
0.138605309316008,6,crzf0UGt,false
0.7614672535433753,9,GGBm3gJo,false
0.4366131201856507,5,tRH7yvtH,false
0.9128261154289126,7,ZLJGqZ3d,true
